departmentId,sourceDepartment,day,period,term,gradeYear,className,title,teacher,lectureCode,room,target,remarks,requiredFlag,sourcePage
denki,電通,木,4,前期後,2,,電気電子通信基礎実験 (b),野平 博司 鈴木 憲吏 N・スランタ 石川 亮佑 野中 弘二 奈良 安雄 勝本 信吾,sab134305,"PBL教室,電 気電子通信 工学科実験 室",対象[25-21],"対開講(木3,木4)",,9
denki,電通,木,4,前期後,3,,伝送回路,岡野 好伸,sab131402,12D,対象[24-18],"対開講(月4,木4)",,9
denki,電通,木,5,前期前,1,,電気回路概論,野中 弘二 奈良 安雄 勝本 信吾 野中 弘二 奈良 安雄 勝本 信吾,saa131501,PBL教室,対象[26-21],"対開講(月5,木5)",,9
denki,電通,木,5,前期前,1,国際,電気回路概論,野中 弘二 奈良 安雄 勝本 信吾 野中 弘二 奈良 安雄 勝本 信吾,saa131502,PBL教室,対象[26-21],"対開講(月5,木5)",,9
denki,電通,金,1,前期,1,,知的財産,鈴木 浩之,saz132111,32A,対象[26-21],,,9
denki,電通,金,1,前期前,1,,微分積分学(1a)ﾘﾒﾃﾞｨｱﾙｸﾗｽ,井上 浩一 大矢 浩徳,saa122112,12M,対象[26-26],"対開講(火1,金1)",,9
denki,電通,金,1,前期前,2,,電気電子材料,鳥居 粛,saa132103,61B,対象[25-18],"対開講(火1,金1)",○,9
denki,電通,金,1,前期後,1,,微分積分学(1b)ﾘﾒﾃﾞｨｱﾙｸﾗｽ,井上 浩一 大矢 浩徳,sab122113,12M,対象[26-26],"対開講(火1,金1)",,9
denki,電通,金,1,前期後,3,,電子計測応用,鈴木 憲吏 野平 博司 鈴木 憲吏 野平 博司,sab135101,PBL教室,対象[20-18],"対開講(金1,金2)",,9
denki,電通,金,1,前期後,3,,電気電子通信計測応用,鈴木 憲吏 野平 博司 鈴木 憲吏 野平 博司,sab135101,PBL教室,対象[24-21],"対開講(金1,金2)",,9
denki,電通,金,2,前期前,1,DEF,基礎体育(1a),山田 盛朗 江口 淳一 栗原 祐二,saa135201,-,対象[26-21],,,9
denki,電通,金,2,前期前,2,,電子物理基礎,野平 博司,saa131210,21C,対象[25-18],"対開講(月2,金2)",,9
denki,電通,金,2,前期前,3,,集積回路システム工学,稲垣 雄志,saa133203,12J,対象[24-18],"対開講(水2,金2)",,9
denki,電通,金,2,前期後,1,DEF,基礎体育(1b),山田 盛朗 江口 淳一 栗原 祐二,sab135202,-,対象[26-21],,,9
denki,電通,金,2,前期後,3,,電子計測応用,鈴木 憲吏 野平 博司 鈴木 憲吏 野平 博司,sab135101,PBL教室,対象[20-18],"対開講(金1,金2)",,9
denki,電通,金,2,前期後,3,,電気電子通信計測応用,鈴木 憲吏 野平 博司 鈴木 憲吏 野平 博司,sab135101,PBL教室,対象[24-21],"対開講(金1,金2)",,9
denki,電通,金,3,前期前,2,,電子回路,傘 昊,saa132208,61C,対象[25-18],"対開講(火2,金3)",,9
denki,電通,金,3,前期前,2,国際,電子回路,傘 昊,saa132209,61C,対象[25-21],"対開講(火2,金3)",,9
denki,電通,金,3,前期前,3,,半導体デバイス,野平 博司 三谷 祐一郎 山田 道洋 石川 亮佑 勝本 信吾 星 裕介,saa132207,13J,対象[24-18],"対開講(火2,金3)",,10
denki,電通,金,3,前期後,2,,発変電工学,占部 千由,sab135307,12H,対象[25-21],"対開講(金3,金4)",,10
denki,電通,金,3,前期後,2,国際,発変電工学,占部 千由,sab135308,12H,対象[25-21],"対開講(金3,金4)",,10
denki,電通,金,3,前期後,3,,集積回路工学,三谷 祐一郎,sab132110,1BJ,対象[20-18],"対開講(火1,金3)",,10
denki,電通,金,3,前期後,3,,エレクトロニクス工学,三谷 祐一郎,sab132110,1BJ,対象[24-21],"対開講(火1,金3)",,10
denki,電通,金,3,前期後,3,,発変電工学,占部 千由,sab135307,12H,対象[20-18],"対開講(金3,金4)",,10
denki,電通,金,4,前期,3,,先端工学,野平 博司,saz135401,61A,対象[24-18],,,10
denki,電通,金,4,前期前,1,,電気数学(1),鳥居 粛,saa132401,22C,対象[26-21],"対開講(火4,金4)",,10
denki,電通,金,4,前期前,1,,電気基礎,鳥居 粛,saa132401,22C,対象[20-18],"対開講(火4,金4)",,10
denki,電通,金,4,前期後,1,,電気数学(2),鳥居 粛,sab132402,22C,対象[26-21],"対開講(火4,金4)",,10
denki,電通,金,4,前期後,2,,発変電工学,占部 千由,sab135307,12H,対象[25-21],"対開講(金3,金4)",,10
denki,電通,金,4,前期後,2,国際,発変電工学,占部 千由,sab135308,12H,対象[25-21],"対開講(金3,金4)",,10
denki,電通,金,4,前期後,3,,発変電工学,占部 千由,sab135307,12H,対象[20-18],"対開講(金3,金4)",,10
denki,電通,金,5,前期後,1,,サイバーフィジカルDX,野中 弘二 奈良 安雄 勝本 信吾 伊藤 壽 野中 弘二 奈良 安雄 勝本 信吾 伊藤 壽,sab132502,"61C,PBL教室",対象[26-21],"対開講(火5,金5)",,10
denki,電通,金,5,前期後,1,国際,サイバーフィジカルDX,野中 弘二 奈良 安雄 勝本 信吾 伊藤 壽 野中 弘二 奈良 安雄 勝本 信吾 伊藤 壽,sab132501,"61C,PBL教室",対象[26-21],"対開講(火5,金5)",,10
denki,電通,土,3,前期前,1,,化学(1),木屋 幸蔵,saa116301,21C,対象[26-18],"対開講(土3,土4)",,10
denki,電通,土,4,前期前,1,,化学(1),木屋 幸蔵,saa116301,21C,対象[26-18],"対開講(土3,土4)",,10
denki,電通,土,4,前集中,1,,工学リテラシー,鳥居 粛,saz137607,-,対象[19-18],,,10
denki,電通,土,4,前集中,2,,電磁気学基礎,鈴木 憲吏 杉浦 正吾 加藤 雄一 杉浦 正吾 N・スランタ 加藤 雄一 杉浦 正吾 N・スランタ 加藤 雄一 須藤 誠一 野平 博司 中島 達人 鈴木 憲吏 星 裕介,saa112209,-,対象[20-18],,,10
denki,電通,土,4,前集中,2,,電気磁気学(1),鈴木 憲吏 杉浦 正吾 加藤 雄一 杉浦 正吾 N・スランタ 加藤 雄一 杉浦 正吾 N・スランタ 加藤 雄一 須藤 誠一 野平 博司 中島 達人 鈴木 憲吏 星 裕介,saz137601,-,対象[20-18],,,10
denki,電通,土,4,前集中,2,,電力エネルギー基礎,鈴木 憲吏 杉浦 正吾 加藤 雄一 杉浦 正吾 N・スランタ 加藤 雄一 杉浦 正吾 N・スランタ 加藤 雄一 須藤 誠一 野平 博司 中島 達人 鈴木 憲吏 星 裕介,saz137602,-,対象[20-18],,,10
denki,電通,土,4,前集中,2,,電気回路(2)演習,鈴木 憲吏 杉浦 正吾 加藤 雄一 杉浦 正吾 N・スランタ 加藤 雄一 杉浦 正吾 N・スランタ 加藤 雄一 須藤 誠一 野平 博司 中島 達人 鈴木 憲吏 星 裕介,saz137603,-,対象[20-18],,,10
