departmentId,sourceDepartment,day,period,term,gradeYear,className,title,teacher,lectureCode,room,target,remarks,requiredFlag,sourcePage
kikai_system,機シ,火,2,前期後,1,IV-C,Writing(1b),日高 正司 ヴァーラ内田 エイ ドリアン ミッシェ 秋間 聖代 水戸 俊介 佐竹 幸信 古谷 裕美 松本 淳子 鷹取 勇希 染谷 昌弘 小林 美文,sab122213,12C,対象[26-26],,,4
kikai_system,機シ,火,2,前期後,1,IV-D,Reading and,日高 正司 ヴァーラ内田 エイ ドリアン ミッシェ 秋間 聖代 水戸 俊介 佐竹 幸信 古谷 裕美 松本 淳子 鷹取 勇希 染谷 昌弘 小林 美文,sab122214,12D,対象[26-26],,,4
kikai_system,機シ,火,2,前期後,1,IV-E,Reading and,日高 正司 ヴァーラ内田 エイ ドリアン ミッシェ 秋間 聖代 水戸 俊介 佐竹 幸信 古谷 裕美 松本 淳子 鷹取 勇希 染谷 昌弘 小林 美文,sab122215,12A,対象[26-26],,,4
kikai_system,機シ,火,2,前期後,1,IV-F,Reading and,日高 正司 ヴァーラ内田 エイ ドリアン ミッシェ 秋間 聖代 水戸 俊介 佐竹 幸信 古谷 裕美 松本 淳子 鷹取 勇希 染谷 昌弘 小林 美文,sab122216,12E,対象[26-26],,,4
kikai_system,機シ,火,2,前期後,1,IV-G,Reading and,日高 正司 ヴァーラ内田 エイ ドリアン ミッシェ 秋間 聖代 水戸 俊介 佐竹 幸信 古谷 裕美 松本 淳子 鷹取 勇希 染谷 昌弘 小林 美文,sab122217,12F,対象[26-26],,,4
kikai_system,機シ,火,2,前期後,1,IV-H,Reading and,日高 正司 ヴァーラ内田 エイ ドリアン ミッシェ 秋間 聖代 水戸 俊介 佐竹 幸信 古谷 裕美 松本 淳子 鷹取 勇希 染谷 昌弘 小林 美文,sab122218,13K,対象[26-26],,,4
kikai_system,機シ,火,2,前期後,1,IV-I,Reading and,日高 正司 ヴァーラ内田 エイ ドリアン ミッシェ 秋間 聖代 水戸 俊介 佐竹 幸信 古谷 裕美 松本 淳子 鷹取 勇希 染谷 昌弘 小林 美文,sab122219,11C,対象[26-26],,,4
kikai_system,機シ,火,2,前期後,1,IV-J,Reading and Reading and,日高 正司 ヴァーラ内田 エイ ドリアン ミッシェ 秋間 聖代 水戸 俊介 佐竹 幸信 古谷 裕美 松本 淳子 鷹取 勇希 染谷 昌弘 小林 美文,sab122220,12H,対象[26-26],,,4
kikai_system,機シ,火,2,前期後,2,AB,微分方程式論,田邊 顕一朗,sab122246,12P,対象[25-17],"対開講(火2,金2)",,4
kikai_system,機シ,火,2,前期後,2,CD,微分方程式論,古田 公司,sab122247,11A,対象[25-17],"対開講(火2,金2)",,4
kikai_system,機シ,火,2,前期後,3,,計測工学,田中 康寛,sab122243,1BC,対象[24-17],"対開講(火2,金2)",,4
kikai_system,機シ,火,3,前期前,1,,物理学実験(a),門多 顕司 尼子 淳 金子 核 鈴木 ひろみ 武田 実 西川 浩之 平山 博之 三原 国子 中村 正人（教育講 師）,saa122308,物理学実験 室(62H),対象[26-26],"対開講(火3,火4)",,4
kikai_system,機シ,火,3,前期前,3,,ロボット制御プログラミング,野中 謙一郎,saa122302,22C,対象[24-17],"対開講(火3,金3)",,4
kikai_system,機シ,火,3,前期後,1,,物理学実験(b),門多 顕司 尼子 淳 金子 核 鈴木 ひろみ 武田 実 西川 浩之 平山 博之 三原 国子 中村 正人（教育講 師）,sab122309,物理学実験 室(62H),対象[26-26],"対開講(火3,火4)",,4
kikai_system,機シ,火,3,前期後,2,,SD PBL(2),宮坂 明宏 藪井 将太,sab122301,13K,対象[25-20],"対開講(火3,金3)",,4
kikai_system,機シ,火,3,前期後,3,,制御システム設計,野中 謙一郎,sab122304,22C,対象[24-17],"対開講(火3,金3)",,4
kikai_system,機シ,火,4,前期前,1,,物理学実験(a),門多 顕司 尼子 淳 金子 核 鈴木 ひろみ 武田 実 西川 浩之 平山 博之 三原 国子 中村 正人（教育講 師）,saa122308,物理学実験 室(62H),対象[26-26],"対開講(火3,火4)",,4
kikai_system,機シ,火,4,前期後,1,,物理学実験(b),門多 顕司 尼子 淳 金子 核 鈴木 ひろみ 武田 実 西川 浩之 平山 博之 三原 国子 中村 正人（教育講 師）,sab122309,物理学実験 室(62H),対象[26-26],"対開講(火3,火4)",,5
kikai_system,機シ,水,1,前期,2,,Cプログラミング及び演習,藪井 将太 関口 和真,saz123101,"12L,12M",対象[20-17],"対開講(水1,水2)",,5
kikai_system,機シ,水,1,前期前,1,AB,基礎体育(1a),山田 盛朗 井村 祥子 岩本 哲也 山口 良博,saa123107,-,対象[26-26],,,5
kikai_system,機シ,水,1,前期前,2,,プログラミング及び演習,関口 和真,saa123103,"12L,12M",対象[25-21],"対開講(水1,水2)",○,5
kikai_system,機シ,水,1,前期前,2,,(a) 数理統計学(a),出耒 光夫,saa123105,12A,対象[25-21],,○,5
kikai_system,機シ,水,1,前期後,1,AB,基礎体育(1b),山田 盛朗 井村 祥子 岩本 哲也 山口 良博,sab123108,-,対象[26-26],,,5
kikai_system,機シ,水,1,前期後,2,,プログラミング及び演習,藪井 将太,sab123104,"12L,12M",対象[25-21],"対開講(水1,水2)",○,5
kikai_system,機シ,水,1,前期後,2,,(b) 数理統計学(b),出耒 光夫,sab123106,12A,対象[25-21],,○,5
kikai_system,機シ,水,2,前期,2,,Cプログラミング及び演習,藪井 将太 関口 和真,saz123101,"12L,12M",対象[20-17],"対開講(水1,水2)",,5
kikai_system,機シ,水,2,前期前,1,AB,線形代数学(1a),矢部 貴大 椿原 徹也 山田 盛朗 岩本 哲也 山口 良博,saa123201,12D,対象[26-21],,,5
kikai_system,機シ,水,2,前期前,1,CD,基礎体育(1a),矢部 貴大 椿原 徹也 山田 盛朗 岩本 哲也 山口 良博,saa123207,-,対象[26-26],,,5
kikai_system,機シ,水,2,前期前,2,,プログラミング及び演習,関口 和真,saa123103,"12L,12M",対象[25-21],"対開講(水1,水2)",,5
kikai_system,機シ,水,2,前期前,2,,(a) 数理統計学(a),出耒 光夫,saa123202,12A,対象[25-21],,,5
kikai_system,機シ,水,2,前期後,1,AB,線形代数学(1b),矢部 貴大 椿原 徹也 山田 盛朗 岩本 哲也 山口 良博,sab123203,12D,対象[26-21],,,5
kikai_system,機シ,水,2,前期後,1,CD,基礎体育(1b),矢部 貴大 椿原 徹也 山田 盛朗 岩本 哲也 山口 良博,sab123208,-,対象[26-26],,,5
kikai_system,機シ,水,2,前期後,2,,プログラミング及び演習,藪井 将太,sab123104,"12L,12M",対象[25-21],"対開講(水1,水2)",,5
kikai_system,機シ,水,2,前期後,2,,(b) 数理統計学(b),出耒 光夫,sab123204,12A,対象[25-21],,,5
kikai_system,機シ,木,1,前期前,2,,材料力学(1)及び演習,秋田 貢一,saa121108,12P,対象[25-21],"対開講(月1,木1)",○,5
kikai_system,機シ,木,1,前期前,2,,材料力学(1)及び演習,宮坂 明宏,saa121109,12H,対象[25-21],"対開講(月1,木1)",○,5
kikai_system,機シ,木,1,前期前,2,AB,材料力学(1)及び演習,秋田 貢一,saa121108,12P,対象[25-21],"対開講(月1,木1)",○,5
kikai_system,機シ,木,1,前期前,2,CD,材料力学(1)及び演習,宮坂 明宏,saa121109,12H,対象[25-21],"対開講(月1,木1)",○,5
kikai_system,機シ,木,1,前期前,3,,技術者倫理,田中 康寛 三宅 弘晃 白鳥 英 渡邉 力夫,saa121104,31A,対象[24-17],"対開講(月1,木1)",,5
kikai_system,機シ,木,1,前期前,4,,ロボット工学応用,佐藤 大祐,saa121102,73A,対象[23-17],"対開講(月1,木1)",,5
kikai_system,機シ,木,1,前期後,1,,工業力学及び演習,宮坂 明宏,sab121106,1BN,対象[26-21],"対開講(月1,木1)",,5
kikai_system,機シ,木,1,前期後,1,,工業力学及び演習,柴田 拓馬,sab121107,1BL,対象[26-21],"対開講(月1,木1)",,5
kikai_system,機シ,木,1,前期後,1,AB,工業力学及び演習,宮坂 明宏,sab121106,1BN,対象[26-21],"対開講(月1,木1)",,5
kikai_system,機シ,木,1,前期後,1,CD,工業力学及び演習,柴田 拓馬,sab121107,1BL,対象[26-21],"対開講(月1,木1)",,5
kikai_system,機シ,木,1,前期後,3,,振動工学,藪井 将太,sab121110,12K,対象[24-17],"対開講(月1,木1)",,5
kikai_system,機シ,木,2,前期前,1,,SD PBL(1),土方 規実雄,saa121201,PBL教室,対象[26-20],"対開講(月2,木2)",,5
kikai_system,機シ,木,2,前期前,2,,ベクトル解析学,渡邉 力夫,saa121202,12P,対象[25-17],"対開講(月2,木2)",,5
kikai_system,機シ,木,2,前期後,1,AB,電気物理及び演習(a),田中 康寛,sab121208,1BB,対象[26-21],"対開講(月2,木2)",,5
kikai_system,機シ,木,2,前期後,1,CD,電気物理及び演習(a),三宅 弘晃,sab121209,1BC,対象[26-21],"対開講(月2,木2)",,5
kikai_system,機シ,木,2,前期後,3,,伝熱工学,永野 秀明,sab121206,21B,対象[24-17],"対開講(月2,木2)",,5
kikai_system,機シ,木,3,前期,3,,機械システム設計演習 (1),島野 健仁郎 土方 規実雄,saz124301,"12B,機械系 実験室(10号 館)",対象[24-17],"対開講(木3,木4)",,5
kikai_system,機シ,木,3,前期前,3,AB,機械システム設計演習,島野 健仁郎,saa124302,"12B,機械系 実験室(10号 館) 1BJ",対象[24-24],"対開講(木3,木4)",,5
kikai_system,機シ,木,3,前期前,3,CD,(1a) 機械システム設計演習 (1b),土方 規実雄,saa124303,"12B,機械系 実験室(10号 館) 1BJ",対象[24-24],"対開講(木3,木4)",,5
kikai_system,機シ,木,3,前期後,1,,データサイエンスリテラシー(1),野田 肇,sab124308,22C,対象[26-20],"対開講(木3,木4)",,5
kikai_system,機シ,木,3,前期後,3,AB,機械システム設計演習,土方 規実雄 土方 規実雄 島野 健仁郎,sab124305,"1BJ 12B,機械系 実験室(10号 館)",対象[24-24],"対開講(木3,木4)",,5
kikai_system,機シ,木,3,前期後,3,CD,(1b) 機械システム設計演習 (1a),土方 規実雄 土方 規実雄 島野 健仁郎,sab124304,"1BJ 12B,機械系 実験室(10号 館)",対象[24-24],"対開講(木3,木4)",,5
kikai_system,機シ,木,4,前期,3,,機械システム設計演習 (1),島野 健仁郎 土方 規実雄,saz124301,"12B,機械系 実験室(10号 館)",対象[24-17],"対開講(木3,木4)",,5
kikai_system,機シ,木,4,前期前,3,AB,機械システム設計演習,島野 健仁郎,saa124302,"12B,機械系 実験室(10号 館) 1BJ",対象[24-24],"対開講(木3,木4)",,5
kikai_system,機シ,木,4,前期前,3,CD,(1a) 機械システム設計演習 (1b),土方 規実雄,saa124303,"12B,機械系 実験室(10号 館) 1BJ",対象[24-24],"対開講(木3,木4)",,5
kikai_system,機シ,木,4,前期後,1,,データサイエンスリテラシー(1),野田 肇,sab124308,22C,対象[26-20],"対開講(木3,木4)",,5
kikai_system,機シ,木,4,前期後,3,AB,機械システム設計演習,土方 規実雄 土方 規実雄 島野 健仁郎,sab124305,"1BJ 12B,機械系 実験室(10号 館)",対象[24-24],"対開講(木3,木4)",,5
kikai_system,機シ,木,4,前期後,3,CD,(1b) 機械システム設計演習 (1a),土方 規実雄 土方 規実雄 島野 健仁郎,sab124304,"1BJ 12B,機械系 実験室(10号 館)",対象[24-24],"対開講(木3,木4)",,5
kikai_system,機シ,木,5,前期前,2,,微分積分学(2a),山本 現,saa124501,13K,対象[25-21],,,5
kikai_system,機シ,木,5,前期後,2,,微分積分学(2b),山本 現,sab124502,13K,対象[25-21],,,5
kikai_system,機シ,金,1,前期前,1,,微分積分学(1a)ﾘﾒﾃﾞｨｱﾙｸﾗｽ,井上 浩一 大矢 浩徳,saa122112,12M,対象[26-26],"対開講(火1,金1)",,5
kikai_system,機シ,金,1,前期前,2,AB,電気電子回路及び演習,三宅 弘晃,saa122106,1BB,対象[25-21],"対開講(火1,金1)",○,5
kikai_system,機シ,金,1,前期前,2,CD,電気電子回路及び演習,土方 規実雄,saa122107,1BC,対象[25-21],"対開講(火1,金1)",○,5
kikai_system,機シ,金,1,前期後,1,,微分積分学(1b)ﾘﾒﾃﾞｨｱﾙｸﾗｽ,井上 浩一 大矢 浩徳,sab122113,12M,対象[26-26],"対開講(火1,金1)",,5
kikai_system,機シ,金,1,前期後,2,,流れ学(1)及び演習,白鳥 英,sab122110,1BN,対象[25-21],"対開講(火1,金1)",○,5
kikai_system,機シ,金,1,前期後,3,,機械要素,秋田 貢一,sab122102,1BC,対象[24-17],"対開講(火1,金1)",,5
kikai_system,機シ,金,2,前期,1,IV-A,Communication,佐竹 幸信 グルンデル 教子 ヴァーラ内田 エイ ドリアン ミッシェ 倉持 和歌子 吹野 佐枝子 大塚 圭 鷹取 勇希 松本 弘法 稲垣 亜希子 三宅 加恵,saz125201,12G,対象[26-26],,,5
kikai_system,機シ,金,2,前期,1,IV-B,Communication,佐竹 幸信 グルンデル 教子 ヴァーラ内田 エイ ドリアン ミッシェ 倉持 和歌子 吹野 佐枝子 大塚 圭 鷹取 勇希 松本 弘法 稲垣 亜希子 三宅 加恵,saz125202,12H,対象[26-26],,,5
kikai_system,機シ,金,2,前期,1,IV-C,Communication,佐竹 幸信 グルンデル 教子 ヴァーラ内田 エイ ドリアン ミッシェ 倉持 和歌子 吹野 佐枝子 大塚 圭 鷹取 勇希 松本 弘法 稲垣 亜希子 三宅 加恵,saz125203,12D,対象[26-26],,,5
kikai_system,機シ,金,2,前期,1,IV-D,Skills(1),佐竹 幸信 グルンデル 教子 ヴァーラ内田 エイ ドリアン ミッシェ 倉持 和歌子 吹野 佐枝子 大塚 圭 鷹取 勇希 松本 弘法 稲垣 亜希子 三宅 加恵,saz125204,12E,対象[26-26],,,5
kikai_system,機シ,金,2,前期,1,IV-E,Communication,佐竹 幸信 グルンデル 教子 ヴァーラ内田 エイ ドリアン ミッシェ 倉持 和歌子 吹野 佐枝子 大塚 圭 鷹取 勇希 松本 弘法 稲垣 亜希子 三宅 加恵,saz125205,11C,対象[26-26],,,5
kikai_system,機シ,金,2,前期,1,IV-F,Communication,佐竹 幸信 グルンデル 教子 ヴァーラ内田 エイ ドリアン ミッシェ 倉持 和歌子 吹野 佐枝子 大塚 圭 鷹取 勇希 松本 弘法 稲垣 亜希子 三宅 加恵,saz125206,12B,対象[26-26],,,5
kikai_system,機シ,金,2,前期,1,IV-G,Communication,佐竹 幸信 グルンデル 教子 ヴァーラ内田 エイ ドリアン ミッシェ 倉持 和歌子 吹野 佐枝子 大塚 圭 鷹取 勇希 松本 弘法 稲垣 亜希子 三宅 加恵,saz125207,13N,対象[26-26],,,5
kikai_system,機シ,金,2,前期,1,IV-H,Communication,佐竹 幸信 グルンデル 教子 ヴァーラ内田 エイ ドリアン ミッシェ 倉持 和歌子 吹野 佐枝子 大塚 圭 鷹取 勇希 松本 弘法 稲垣 亜希子 三宅 加恵,saz125208,11D,対象[26-26],,,5
kikai_system,機シ,金,2,前期,1,IV-I,Communication,佐竹 幸信 グルンデル 教子 ヴァーラ内田 エイ ドリアン ミッシェ 倉持 和歌子 吹野 佐枝子 大塚 圭 鷹取 勇希 松本 弘法 稲垣 亜希子 三宅 加恵,saz125209,11B,対象[26-26],,,5
kikai_system,機シ,金,2,前期,1,IV-J,Communication Communication,佐竹 幸信 グルンデル 教子 ヴァーラ内田 エイ ドリアン ミッシェ 倉持 和歌子 吹野 佐枝子 大塚 圭 鷹取 勇希 松本 弘法 稲垣 亜希子 三宅 加恵,saz125210,1BL,対象[26-26],,,5
kikai_system,機シ,金,2,前期前,2,,熱力学(1)及び演習,白鳥 英,saa122245,1BN,対象[25-21],"対開講(火2,金2)",,5
kikai_system,機シ,金,2,前期後,2,AB,微分方程式論,田邊 顕一朗,sab122246,12P,対象[25-17],"対開講(火2,金2)",,5
kikai_system,機シ,金,2,前期後,2,CD,微分方程式論,古田 公司,sab122247,11A,対象[25-17],"対開講(火2,金2)",,6
kikai_system,機シ,金,2,前期後,3,,計測工学,田中 康寛,sab122243,1BC,対象[24-17],"対開講(火2,金2)",,6
kikai_system,機シ,金,3,前期,1,AB,基礎設計製図,岩附 信行,saz125301,機械系設計 製図室(10号 館),対象[26-17],"対開講(金3,金4)",,6
kikai_system,機シ,金,3,前期前,1,,(a) 機械工作概論及び実習 (a),熊谷 正芳 土井 俊弥 熊谷 正芳 土井 俊弥,saa125303,"13L,ものつ くり支援セ ンター 13L,ものつ くり支援セ ンター",対象[26-21],"対開講(金3,金4)",,6
kikai_system,機シ,金,3,前期前,1,CD,機械工作概論及び実習,熊谷 正芳 土井 俊弥 熊谷 正芳 土井 俊弥,saa125303,"13L,ものつ くり支援セ ンター 13L,ものつ くり支援セ ンター",対象[26-21],"対開講(金3,金4)",,6
kikai_system,機シ,金,3,前期前,3,,ロボット制御プログラミング,野中 謙一郎,saa122302,22C,対象[24-17],"対開講(火3,金3)",,6
kikai_system,機シ,金,3,前期後,1,,(b) 機械工作概論及び実習 (b),熊谷 正芳 土井 俊弥 熊谷 正芳 土井 俊弥,sab125305,"13L,ものつ くり支援セ ンター 13L,ものつ くり支援セ ンター",対象[26-21],"対開講(金3,金4)",,6
kikai_system,機シ,金,3,前期後,1,CD,機械工作概論及び実習,熊谷 正芳 土井 俊弥 熊谷 正芳 土井 俊弥,sab125305,"13L,ものつ くり支援セ ンター 13L,ものつ くり支援セ ンター",対象[26-21],"対開講(金3,金4)",,6
kikai_system,機シ,金,3,前期後,2,,SD PBL(2),宮坂 明宏 藪井 将太,sab122301,13K,対象[25-20],"対開講(火3,金3)",,6
kikai_system,機シ,金,3,前期後,3,,制御システム設計,野中 謙一郎,sab122304,22C,対象[24-17],"対開講(火3,金3)",,6
kikai_system,機シ,金,4,前期,1,AB,基礎設計製図,岩附 信行,saz125301,機械系設計 製図室(10号 館),対象[26-17],"対開講(金3,金4)",,6
kikai_system,機シ,金,4,前期前,1,,(a) 機械工作概論及び実習 (a),熊谷 正芳 土井 俊弥 熊谷 正芳 土井 俊弥,saa125303,"13L,ものつ くり支援セ ンター 13L,ものつ くり支援セ ンター",対象[26-21],"対開講(金3,金4)",,6
kikai_system,機シ,金,4,前期前,1,CD,機械工作概論及び実習,熊谷 正芳 土井 俊弥 熊谷 正芳 土井 俊弥,saa125303,"13L,ものつ くり支援セ ンター 13L,ものつ くり支援セ ンター",対象[26-21],"対開講(金3,金4)",,6
