departmentId,sourceDepartment,campus,day,period,term,gradeYear,className,title,lectureCode,teacher,room,target,remarks,sourcePage,sourceFile,normalizedTitle
kankyo_keiei,環経,横浜,木,3,前期,4,K6,再・Grammar(1),yaz054301,吉田 季実子,32F,対象[19-16]/18-16:英語文法ト レーニング,,7,2026横浜キャンパス前期.pdf,Grammar(1)
kankyo_keiei,環経,横浜,木,3,前期,4,K6,再・日本経済論,yaz054306,鍛治 篤,32K,対象[19-16],,7,2026横浜キャンパス前期.pdf,日本経済論
kankyo_keiei,環経,横浜,木,3,前期前,2,K6,Grammar(1a),yaa054301,吉田 季実子,32F,対象[25-20],,7,2026横浜キャンパス前期.pdf,Grammar(1a)
kankyo_keiei,環経,横浜,木,3,前期後,2,K6,Grammar(1b),yab054301,吉田 季実子,32F,対象[25-20],,7,2026横浜キャンパス前期.pdf,Grammar(1b)
kankyo_keiei,環経,横浜,木,4,前期,4,K6,再・中国語(1) 黄 愛華,yaz054402,,32G,対象[19-16],,7,2026横浜キャンパス前期.pdf,中国語(1)黄愛華
kankyo_keiei,環経,横浜,木,4,前期,4,K6,再・応用体育(1) 高瀬 武志,yaz054403,,体育施設,対象[21-16],,7,2026横浜キャンパス前期.pdf,応用体育(1)高瀬武志
kankyo_keiei,環経,横浜,木,4,前期前,1,K6,基礎生物学 神村 圭亮,yaa604301,,FEIS,対象[26-16],"対開講(木3,木4)",7,2026横浜キャンパス前期.pdf,基礎生物学神村圭亮
kankyo_keiei,環経,横浜,木,4,前期前,1,K6,現代の化学 堀田 芳生 Critical Reading(3a),yaa054306,,32H,対象[26-16],"対開講(木3,木4)",7,2026横浜キャンパス前期.pdf,現代の化学堀田芳生CriticalReading(3a)
kankyo_keiei,環経,横浜,木,4,前期前,1,K6,吉田 季実子,yaa054401,,32F,対象[25-20],,7,2026横浜キャンパス前期.pdf,吉田季実子
kankyo_keiei,環経,横浜,木,4,前期前,1,K6,中国語(1a) 黄 愛華,yaa054402,,32G,対象[25-20],,7,2026横浜キャンパス前期.pdf,中国語(1a)黄愛華
kankyo_keiei,環経,横浜,木,4,前期前,3,K6,環境マーケティング 木下 幸雄,yaa624301,,31B,対象[24-16],"対開講(木3,木4)",7,2026横浜キャンパス前期.pdf,環境マーケティング木下幸雄
kankyo_keiei,環経,横浜,木,4,前期後,1,K6,スポーツ・健康論 岩嶋 孝夫 Critical Reading(3b),yab003101,,33K,対象[26-16],"対開講(水1,木4)",7,2026横浜キャンパス前期.pdf,スポーツ・健康論岩嶋孝夫CriticalReading(3b)
kankyo_keiei,環経,横浜,木,4,前期後,1,K6,吉田 季実子,yab054401,,32F,対象[25-20],,7,2026横浜キャンパス前期.pdf,吉田季実子
kankyo_keiei,環経,横浜,木,4,前期後,1,K6,中国語(1b) 黄 愛華,yab054402,,32G,対象[25-20],,7,2026横浜キャンパス前期.pdf,中国語(1b)黄愛華
kankyo_keiei,環経,横浜,木,4,前期後,1,K6,特別講義(技術士補コー 安部 毅 ス) 佐藤 貢一 寺島 和秀 永尾 浩一,yab051403,,32B,対象[26-16],"対開講(月4,木4)",7,2026横浜キャンパス前期.pdf,特別講義(技術士補コー安部毅ス)佐藤貢一寺島和秀永尾浩一
kankyo_keiei,環経,横浜,木,4,前期後,1,K6,マネジメント数学 長沢 敬祐,yab624301,,32D,対象[25-16],"対開講(木3,木4)",7,2026横浜キャンパス前期.pdf,マネジメント数学長沢敬祐
kankyo_keiei,環経,横浜,木,5,前期,1,K6,未来を拓くイノベーショ 京相 雅樹 ン 田口 亮 亀山 雄高 大久保 寛基,saz004521,,61C、61B,対象[26-25:理工学部+建築都市,YC実施教室 32A デザイン学部+都市生活学部+人 間科学部+環境学部+メディア情 報学部],7,2026横浜キャンパス前期.pdf,未来を拓くイノベーショ京相雅樹ン田口亮亀山雄高大久保寛基
kankyo_keiei,環経,横浜,木,5,前期,2,K6,未来を拓くイノベーショ 京相 雅樹 ン 田口 亮 亀山 雄高 大久保 寛基,saz004519,,61C、61B,対象[24-15:理工学部+建築都市,教養特別講義|YC実施教室 32A デザイン学部+情報工学部+都市 生活学部+人間科学部+環境学部+ メディア情報学部+デザイン・,7,2026横浜キャンパス前期.pdf,未来を拓くイノベーショ京相雅樹ン田口亮亀山雄高大久保寛基
kankyo_keiei,環経,横浜,金,1,前期,4,K6,再・Reading and ボルジロフスカヤ Writing(1) ンナ,yaz055101,ア,22E,対象[19-19],,7,2026横浜キャンパス前期.pdf,ReadingandボルジロフスカヤWriting(1)ンナ
kankyo_keiei,環経,横浜,金,1,前期前,1,K6,現代の地学 安井 万奈,yaa055102,,FEIS,対象[26-16],"対開講(金1,金2)",7,2026横浜キャンパス前期.pdf,現代の地学安井万奈
kankyo_keiei,環経,横浜,金,1,前期前,1,K6,情報社会入門 フィッツギボンズ 亮,yaa062101,雄,33B,対象[26-16],"対開講(火1,金1)",7,2026横浜キャンパス前期.pdf,情報社会入門フィッツギボンズ亮
kankyo_keiei,環経,横浜,金,1,前期前,2,K6,再・Reading and ボルジロフスカヤ Writing(1a) ンナ,yaa055101,ア,22E,対象[25-20],,7,2026横浜キャンパス前期.pdf,ReadingandボルジロフスカヤWriting(1a)ンナ
kankyo_keiei,環経,横浜,金,1,前期後,1,K6,基礎体育(1b) 岩嶋 孝夫,yab055102,,体育施設,対象[26-20],,7,2026横浜キャンパス前期.pdf,基礎体育(1b)岩嶋孝夫
kankyo_keiei,環経,横浜,金,1,前期後,1,K6,統計学基礎 岡田 啓,yab605101,,31A,対象[26-16],"対開講(金1,金2)",7,2026横浜キャンパス前期.pdf,統計学基礎岡田啓
kankyo_keiei,環経,横浜,金,1,前期後,2,K6,アルゴリズムとデータ構 長沢 敬祐 造,yab625101,,22B,対象[25-16],"対開講(金1,金2)",7,2026横浜キャンパス前期.pdf,アルゴリズムとデータ構長沢敬祐造
kankyo_keiei,環経,横浜,金,1,前期後,2,K6,再・Reading and ボルジロフスカヤ Writing(1b) ンナ,yab055101,ア,22E,対象[25-20],,7,2026横浜キャンパス前期.pdf,ReadingandボルジロフスカヤWriting(1b)ンナ
kankyo_keiei,環経,横浜,金,2,前期,4,K6,再・Communication ボルジロフスカヤ Strategies(3) ンナ,yaz055201,ア,22E,対象[19-16]/18-16:サバイバ ル・イングリッシュ,,7,2026横浜キャンパス前期.pdf,CommunicationボルジロフスカヤStrategies(3)ンナ
kankyo_keiei,環経,横浜,金,2,前期前,1,K6,現代の地学 安井 万奈,yaa055102,,FEIS,対象[26-16],"対開講(金1,金2)",7,2026横浜キャンパス前期.pdf,現代の地学安井万奈
kankyo_keiei,環経,横浜,金,2,前期前,2,K6,Communication ボルジロフスカヤ Strategies(3a) ンナ,yaa055201,ア,22E,対象[25-20],,7,2026横浜キャンパス前期.pdf,CommunicationボルジロフスカヤStrategies(3a)ンナ
kankyo_keiei,環経,横浜,金,2,前期前,2,K6,エネルギーと社会 小澤 はる奈,yaa602201,,33K,対象[25-16],"対開講(火2,金2)",7,2026横浜キャンパス前期.pdf,エネルギーと社会小澤はる奈
kankyo_keiei,環経,横浜,金,2,前期後,1,K6,基礎体育(1b) 備前 嘉文,yab055202,,体育施設,対象[26-20],,7,2026横浜キャンパス前期.pdf,基礎体育(1b)備前嘉文
kankyo_keiei,環経,横浜,金,2,前期後,1,K6,統計学基礎 岡田 啓,yab605101,,31A,対象[26-16],"対開講(金1,金2)",7,2026横浜キャンパス前期.pdf,統計学基礎岡田啓
kankyo_keiei,環経,横浜,金,2,前期後,2,K6,Communication ボルジロフスカヤ Strategies(3b) ンナ,yab055201,ア,22E,対象[25-20],,7,2026横浜キャンパス前期.pdf,CommunicationボルジロフスカヤStrategies(3b)ンナ
kankyo_keiei,環経,横浜,金,2,前期後,2,K6,アルゴリズムとデータ構 長沢 敬祐 造,yab625101,,22B,対象[25-16],"対開講(金1,金2)",7,2026横浜キャンパス前期.pdf,アルゴリズムとデータ構長沢敬祐造
kankyo_keiei,環経,横浜,金,3,前期,2,K6,再・Communication M・フォードリー Skills(1),yaz055301,,32F,対象[25-16],,7,2026横浜キャンパス前期.pdf,CommunicationM・フォードリーSkills(1)
kankyo_keiei,環経,横浜,金,3,前期前,1,K6,環境経営システム学入門 岡田 啓 岡田 公治 佐藤 剛 佐藤 真久,yaa622301,,33I,対象[26-16],"対開講(火3,金3)",7,2026横浜キャンパス前期.pdf,環境経営システム学入門岡田啓岡田公治佐藤剛佐藤真久
kankyo_keiei,環経,横浜,金,3,前期前,2,K6,環境化学 咸 泳植,yaa605301,,32A,対象[25-16],"対開講(金3,金4)",7,2026横浜キャンパス前期.pdf,環境化学咸泳植
kankyo_keiei,環経,横浜,金,3,前期前,2,K6,質的データ分析法 小澤 はる奈,yaa602102,,32K,対象[25-23],"対開講(火3,金3)",7,2026横浜キャンパス前期.pdf,質的データ分析法小澤はる奈
kankyo_keiei,環経,横浜,金,3,前期後,1,K6,基礎体育(1b) 備前 嘉文,yab055301,,体育施設,対象[26-20],,7,2026横浜キャンパス前期.pdf,基礎体育(1b)備前嘉文
kankyo_keiei,環経,横浜,金,3,前期後,3,K6,ESG経営,yab625301,安藤 ハル,32H,対象[24-16]/22-16:CSRの理論と,"対開講(金3,金4) 実践",8,2026横浜キャンパス前期.pdf,ESG経営
kankyo_keiei,環経,横浜,金,4,前期前,2,K6,環境化学 咸 泳植,yaa605301,,32A,対象[25-16],"対開講(金3,金4)",8,2026横浜キャンパス前期.pdf,環境化学咸泳植
kankyo_keiei,環経,横浜,金,4,前期後,3,K6,ESG経営 安藤 ハル,yab625301,,32H,対象[24-16]/22-16:CSRの理論と,"対開講(金3,金4) 実践",8,2026横浜キャンパス前期.pdf,ESG経営安藤ハル
shakai_media,社メ,横浜,月,1,前期,1,M4,Communication Skills(1),yaz071101,M・フォードリー,32D,対象[26-26],,9,2026横浜キャンパス前期.pdf,CommunicationSkills(1)
shakai_media,社メ,横浜,月,1,前期,1,M5,Communication Skills(1),yaz071102,高橋 信博,32I,対象[26-26],,9,2026横浜キャンパス前期.pdf,CommunicationSkills(1)
shakai_media,社メ,横浜,月,1,前期,1,M6,Communication Skills(1),yaz071103,ボルジロフスカヤ ア ンナ,31F,対象[26-26],,9,2026横浜キャンパス前期.pdf,CommunicationSkills(1)
shakai_media,社メ,横浜,月,3,前期,1,M3,教育相談とカウンセリン 水野 直樹 グ(1),yaz071301,,32I,対象[26-16],,9,2026横浜キャンパス前期.pdf,教育相談とカウンセリン水野直樹グ(1)
shakai_media,社メ,横浜,月,3,前期,4,M3,再・Basic English Training,yaz051301,中條 純子,32B,対象[19-19],,9,2026横浜キャンパス前期.pdf,BasicEnglishTraining
shakai_media,社メ,横浜,月,3,前期,4,M3,再・現代の物理,yaz051303,杉本 憲彦,FEIS,対象[19-16],,9,2026横浜キャンパス前期.pdf,現代の物理
shakai_media,社メ,横浜,月,3,前期前,2,M3,Basic English Training(a),yaa051301,中條 純子,32B,対象[25-20],,9,2026横浜キャンパス前期.pdf,BasicEnglishTraining(a)
shakai_media,社メ,横浜,月,3,前期前,3,M3,メディア・プロデュース 奥村 倫弘 論,yaa711302,,33I,対象[24-16],"対開講(月3,木3)",9,2026横浜キャンパス前期.pdf,メディア・プロデュース奥村倫弘論
shakai_media,社メ,横浜,月,3,前期後,2,M3,Basic English Training(b),yab051301,中條 純子,32B,対象[25-20],,9,2026横浜キャンパス前期.pdf,BasicEnglishTraining(b)
shakai_media,社メ,横浜,月,3,前期後,3,M3,リスクコミュニケーショ 広田 すみれ ン,yab711302,,33K,対象[24-16],"対開講(月3,木3)",9,2026横浜キャンパス前期.pdf,リスクコミュニケーショ広田すみれン
shakai_media,社メ,横浜,月,4,前期後,1,M3,特別講義(技術士補コー 安部 毅 ス),yab051403,佐藤 貢一 寺島 和秀 永尾 浩一,32B,対象[26-16],"対開講(月4,木4)",9,2026横浜キャンパス前期.pdf,特別講義(技術士補コー安部毅ス)
shakai_media,社メ,横浜,月,5,前期,1,M3,発達心理学,saz001511,水野 直樹,12D,対象[26-16] 08-216,,9,2026横浜キャンパス前期.pdf,発達心理学
shakai_media,社メ,横浜,火,1,前期,4,M3,再・日本の政治,yaz052102,薦田 宏俊,33K,対象[19-16],,9,2026横浜キャンパス前期.pdf,日本の政治
shakai_media,社メ,横浜,火,2,前期,4,M3,再・倫理学,ybz056401,笹路 梨咲子,22G,対象[19-16],,9,2026横浜キャンパス前期.pdf,倫理学
shakai_media,社メ,横浜,火,2,前期後,3,M3,データ分析法 飯田,yab702201,成敏,"21A, 22D,",対象[24-16],"対開講(火2,金2) 22H",10,2026横浜キャンパス前期.pdf,データ分析法飯田
shakai_media,社メ,横浜,火,3,前期,1,M3,哲学(1) 高取,yaz052304,正大,33K,対象[26-16],,10,2026横浜キャンパス前期.pdf,哲学(1)高取
shakai_media,社メ,横浜,火,3,前期,4,M3,再・ドイツ語(1) 森田,yaz052303,里津子,31D,対象[19-16],,10,2026横浜キャンパス前期.pdf,ドイツ語(1)森田
shakai_media,社メ,横浜,火,3,前期,4,M3,再・韓国語(1) 白雪,yaz052301,花,32I,対象[19-16],,10,2026横浜キャンパス前期.pdf,韓国語(1)白雪
shakai_media,社メ,横浜,火,3,前期,4,M3,再・社会学入門 牛膓,yaz072301,政孝,31A,対象[19-16],,10,2026横浜キャンパス前期.pdf,社会学入門牛膓
shakai_media,社メ,横浜,火,3,前期,4,M3,再・倫理学 笹路,ybz056402,梨咲子,22G,対象[19-16],,10,2026横浜キャンパス前期.pdf,倫理学笹路
shakai_media,社メ,横浜,火,3,前期,4,M3,再・Test Taking M・フォードリー Skills(1),yaz052302,,32D,対象[19-16]/18-16:Advanced TOEIC,,10,2026横浜キャンパス前期.pdf,TestTakingM・フォードリーSkills(1)
shakai_media,社メ,横浜,火,3,前期後,1,M3,特別講義(メディアの最前 奥村 倫弘 線),yab052302,川名 周 岸田 浩和 伊澤 理江,FEIS,対象[26-16],"対開講(火3,火4)",10,2026横浜キャンパス前期.pdf,特別講義(メディアの最前奥村倫弘線)
shakai_media,社メ,横浜,火,4,前期,1,M3,教養ゼミナール（Human デトレフ ラングマン Congnition and A.I.）,yaz056501,,32I,対象[26-16],"対開講(火4,火4)/教養ゼミナー ル",10,2026横浜キャンパス前期.pdf,教養ゼミナール(HumanデトレフラングマンCongnitionandA.I.)
shakai_media,社メ,横浜,火,4,前期後,1,M3,特別講義(メディアの最前 奥村 倫弘 線),yab052302,川名 周 岸田 浩和 伊澤 理江,FEIS,対象[26-16],"対開講(火3,火4)",10,2026横浜キャンパス前期.pdf,特別講義(メディアの最前奥村倫弘線)
shakai_media,社メ,横浜,火,5,前期,1,M3,教育心理学,saz002511,今野 紀子,12N,対象[26-16] 08-215,,10,2026横浜キャンパス前期.pdf,教育心理学
shakai_media,社メ,横浜,火,5,前期,2,M3,教育課程論,saz002507,高橋 哲男,12D,対象[25-16] 08-218,,10,2026横浜キャンパス前期.pdf,教育課程論
shakai_media,社メ,横浜,火,5,前期,3,M3,情報教育法(1),yaz072501,安井 浩之,22D,対象[24-16],,10,2026横浜キャンパス前期.pdf,情報教育法(1)
shakai_media,社メ,横浜,水,1,前期,1,M3,日本語基礎(1),yaz053101,村田 朋美,31F,対象[26-23],,10,2026横浜キャンパス前期.pdf,日本語基礎(1)
shakai_media,社メ,横浜,水,3,前期,1,M3,生徒指導･進路指導の理論 坂本 保宏 と方法,saz003308,,12C,対象[26-16] 08-226,,10,2026横浜キャンパス前期.pdf,生徒指導・進路指導の理論坂本保宏と方法
shakai_media,社メ,横浜,水,5,前期,4,M3,教育実習事前事後指導(2) 井上 健,saz003501,高橋 哲男 渡邉 大輔 平山 勲,12D,対象[23-19] 08-334,,10,2026横浜キャンパス前期.pdf,教育実習事前事後指導(2)井上健
shakai_media,社メ,横浜,木,1,前期後,3,M3,産業組織心理学,yab714101,本多・ハワード素子,32H,対象[24-16],"対開講(木1,木2)",10,2026横浜キャンパス前期.pdf,産業組織心理学
shakai_media,社メ,横浜,木,2,前期,1,M1,Communication Skills(1),yaz074201,中條 純子,32D,対象[26-26],,10,2026横浜キャンパス前期.pdf,CommunicationSkills(1)
shakai_media,社メ,横浜,木,2,前期,1,M2,Communication Skills(1),yaz074202,伊藤 衣里,32I,対象[26-26],,10,2026横浜キャンパス前期.pdf,CommunicationSkills(1)
shakai_media,社メ,横浜,木,2,前期,1,M3,Communication Skills(1),yaz074203,稲垣 亜希子,22E,対象[26-26],,10,2026横浜キャンパス前期.pdf,CommunicationSkills(1)
shakai_media,社メ,横浜,木,2,前期後,3,M6,産業組織心理学,yab714101,本多・ハワード素子,32H,対象[24-16],"対開講(木1,木2)",10,2026横浜キャンパス前期.pdf,産業組織心理学
shakai_media,社メ,横浜,木,3,前期,4,M6,再・Grammar(1),yaz054301,吉田 季実子,32F,対象[19-16]/18-16:英語文法ト レーニング,,10,2026横浜キャンパス前期.pdf,Grammar(1)
shakai_media,社メ,横浜,木,3,前期,4,M6,再・日本経済論,yaz054306,鍛治 篤,32K,対象[19-16],,10,2026横浜キャンパス前期.pdf,日本経済論
shakai_media,社メ,横浜,木,3,前期前,2,M6,Grammar(1a),yaa054301,吉田 季実子,32F,対象[25-20],,10,2026横浜キャンパス前期.pdf,Grammar(1a)
shakai_media,社メ,横浜,木,3,前期前,3,M6,メディア・プロデュース 奥村 倫弘 論,yaa711302,,33I,対象[24-16],"対開講(月3,木3)",10,2026横浜キャンパス前期.pdf,メディア・プロデュース奥村倫弘論
shakai_media,社メ,横浜,木,3,前期後,2,M6,Grammar(1b),yab054301,吉田 季実子,32F,対象[25-20],,10,2026横浜キャンパス前期.pdf,Grammar(1b)
shakai_media,社メ,横浜,木,4,前期後,1,M6,特別講義(技術士補コー ス),yab051403,安部 毅 佐藤 貢一 寺島 和秀 永尾 浩一,32B,対象[26-16],"対開講(月4,木4)",11,2026横浜キャンパス前期.pdf,特別講義(技術士補コース)
shakai_media,社メ,横浜,木,5,前期,1,M6,教育原論,saz004512,井上 健,13J,対象[26-16] 08-211,,11,2026横浜キャンパス前期.pdf,教育原論
shakai_media,社メ,横浜,木,5,前期,1,M6,未来を拓くイノベーショ 京相 雅樹 ン,saz004521,田口 亮 亀山 雄高 大久保 寛基,61C、61B,対象[26-25:理工学部+建築都市,YC実施教室 32A デザイン学部+都市生活学部+人 間科学部+環境学部+メディア情 報学部],11,2026横浜キャンパス前期.pdf,未来を拓くイノベーショ京相雅樹ン
shakai_media,社メ,横浜,木,5,前期,2,M6,教育方法学(ICT活用を含 渡邉 大輔 む),saz004509,,12P,対象[25-22] 08-224,,11,2026横浜キャンパス前期.pdf,教育方法学(ICT活用を含渡邉大輔む)
shakai_media,社メ,横浜,木,5,前期,2,M6,教育の方法と技術(1),saz004509,渡邉 大輔,12P,対象[21-16] 08-224,,11,2026横浜キャンパス前期.pdf,教育の方法と技術(1)
shakai_media,社メ,横浜,木,5,前期,2,M6,未来を拓くイノベーショ 京相 雅樹 ン,saz004519,田口 亮 亀山 雄高 大久保 寛基,61C、61B,対象[24-15:理工学部+建築都市,教養特別講義|YC実施教室 32A デザイン学部+情報工学部+都市 生活学部+人間科学部+環境学部+ メディア情報学部+デザイン・,11,2026横浜キャンパス前期.pdf,未来を拓くイノベーショ京相雅樹ン
shakai_media,社メ,横浜,金,3,前期,2,M6,再・Communication Skills(1),yaz055301,M・フォードリー,32F,対象[25-16],,11,2026横浜キャンパス前期.pdf,CommunicationSkills(1)
shakai_media,社メ,横浜,土,3,前期,2,M6,教育社会学,saz006301,井上 健,13K,対象[24-16] 08-213,,11,2026横浜キャンパス前期.pdf,教育社会学
shakai_media,社メ,横浜,土,3,前集中,4,M6,教育実習(2),saz007634,井上 健 高橋 哲男 渡邉 大輔 平山 勲,-,対象[23-16] 08-333,,11,2026横浜キャンパス前期.pdf,教育実習(2)
joho_system,情シ,横浜,月,1,前期,1,M4,Communication Skills(1),yaz071101,M・フォードリー,32D,対象[26-26],,13,2026横浜キャンパス前期.pdf,CommunicationSkills(1)
joho_system,情シ,横浜,月,1,前期,1,M5,Communication Skills(1),yaz071102,高橋 信博,32I,対象[26-26],,13,2026横浜キャンパス前期.pdf,CommunicationSkills(1)
joho_system,情シ,横浜,月,1,前期,1,M6,Communication Skills(1),yaz071103,ボルジロフスカヤ ア ンナ,31F,対象[26-26],,13,2026横浜キャンパス前期.pdf,CommunicationSkills(1)
joho_system,情シ,横浜,月,3,前期,1,M3,教育相談とカウンセリン 水野 直樹 グ(1),yaz071301,,32I,対象[26-17],,13,2026横浜キャンパス前期.pdf,教育相談とカウンセリン水野直樹グ(1)
joho_system,情シ,横浜,月,3,前期,4,M3,再・Basic English Training,yaz051301,中條 純子,32B,対象[19-19],,13,2026横浜キャンパス前期.pdf,BasicEnglishTraining
joho_system,情シ,横浜,月,3,前期,4,M3,再・確率統計,yaz721301,矢作 由美,31C,対象[20-17],,13,2026横浜キャンパス前期.pdf,確率統計
joho_system,情シ,横浜,月,3,前期,4,M3,再・現代の物理,yaz051303,杉本 憲彦,FEIS,対象[19-17],,13,2026横浜キャンパス前期.pdf,現代の物理
joho_system,情シ,横浜,月,3,前期前,1,M3,プログラミング基礎演習A 大谷 紀子,yaa721301,,21A,対象[26-17],"対開講(月3,木3)",13,2026横浜キャンパス前期.pdf,プログラミング基礎演習A大谷紀子
joho_system,情シ,横浜,月,3,前期前,2,M3,Basic English Training(a),yaa051301,中條 純子,32B,対象[25-20],,13,2026横浜キャンパス前期.pdf,BasicEnglishTraining(a)
joho_system,情シ,横浜,月,3,前期後,2,M3,Basic English Training(b),yab051301,中條 純子,32B,対象[25-20],,13,2026横浜キャンパス前期.pdf,BasicEnglishTraining(b)
joho_system,情シ,横浜,月,4,前期,4,M3,再・教養数学,yaz721401,矢作 由美,31C,対象[20-17],,13,2026横浜キャンパス前期.pdf,教養数学
joho_system,情シ,横浜,月,4,前期後,1,M3,特別講義(技術士補コー 安部 毅 ス),yab051403,佐藤 貢一 寺島 和秀 永尾 浩一,32B,対象[26-17],"対開講(月4,木4)",13,2026横浜キャンパス前期.pdf,特別講義(技術士補コー安部毅ス)
joho_system,情シ,横浜,月,5,前期,1,M3,発達心理学,saz001511,水野 直樹,12D,対象[26-17] 08-216,,13,2026横浜キャンパス前期.pdf,発達心理学
joho_system,情シ,横浜,火,1,前期,4,M3,再・日本の政治,yaz052102,薦田 宏俊,33K,対象[19-17],,13,2026横浜キャンパス前期.pdf,日本の政治
joho_system,情シ,横浜,火,2,前期,4,M3,再・倫理学,ybz056401,笹路 梨咲子,22G,対象[19-17],,13,2026横浜キャンパス前期.pdf,倫理学
joho_system,情シ,横浜,火,2,前期,4,M3,再・微分積分学II,yaz722201,北條 真弓,32B,対象[20-17],,13,2026横浜キャンパス前期.pdf,微分積分学II
joho_system,情シ,横浜,火,3,前期,4,M3,再・社会学入門,yaz072301,牛膓 政孝,31A,対象[19-17],,14,2026横浜キャンパス前期.pdf,社会学入門
joho_system,情シ,横浜,火,3,前期,4,M3,再・倫理学,ybz056402,笹路 梨咲子,22G,対象[19-17],,14,2026横浜キャンパス前期.pdf,倫理学
joho_system,情シ,横浜,火,3,前期前,3,M3,マルチメディア情報処理 岩野 公司,yaa722301,,32H,対象[24-17],"対開講(火3,火4)",14,2026横浜キャンパス前期.pdf,マルチメディア情報処理岩野公司
joho_system,情シ,横浜,火,3,前期後,1,M3,特別講義(メディアの最前 奥村 倫弘 線),yab052302,川名 周 岸田 浩和 伊澤 理江,FEIS,対象[26-17],"対開講(火3,火4)",14,2026横浜キャンパス前期.pdf,特別講義(メディアの最前奥村倫弘線)
joho_system,情シ,横浜,火,4,前期,1,B,教養ゼミナール（Human デトレフ ラングマン Congnition and A.I.）,yaz056501,,32I,対象[26-17],"対開講(火4,火4)/教養ゼミナー ル",14,2026横浜キャンパス前期.pdf,教養ゼミナール(HumanデトレフラングマンCongnitionandA.I.)
joho_system,情シ,横浜,火,4,前期前,3,B,マルチメディア情報処理 岩野 公司,yaa722301,,32H,対象[24-17],"対開講(火3,火4)",14,2026横浜キャンパス前期.pdf,マルチメディア情報処理岩野公司
joho_system,情シ,横浜,火,4,前期後,1,B,特別講義(メディアの最前 奥村 倫弘 線),yab052302,川名 周 岸田 浩和 伊澤 理江,FEIS,対象[26-17],"対開講(火3,火4)",14,2026横浜キャンパス前期.pdf,特別講義(メディアの最前奥村倫弘線)
joho_system,情シ,横浜,火,5,前期,1,B,教育心理学,saz002511,今野 紀子,12N,対象[26-17] 08-215,,14,2026横浜キャンパス前期.pdf,教育心理学
joho_system,情シ,横浜,火,5,前期,2,B,教育課程論,saz002507,高橋 哲男,12D,対象[25-17] 08-218,,14,2026横浜キャンパス前期.pdf,教育課程論
joho_system,情シ,横浜,火,5,前期,3,B,情報教育法(1),yaz072501,安井 浩之,22D,対象[24-17],,14,2026横浜キャンパス前期.pdf,情報教育法(1)
joho_system,情シ,横浜,水,1,前期,1,B,日本語基礎(1),yaz053101,村田 朋美,31F,対象[26-23],,14,2026横浜キャンパス前期.pdf,日本語基礎(1)
joho_system,情シ,横浜,水,3,前期,1,A,生徒指導･進路指導の理論 坂本 保宏 と方法,saz003308,,12C,対象[26-17] 08-226,,14,2026横浜キャンパス前期.pdf,生徒指導・進路指導の理論坂本保宏と方法
joho_system,情シ,横浜,水,5,前期,4,A,教育実習事前事後指導(2) 井上 健,saz003501,高橋 哲男 渡邉 大輔 平山 勲,12D,対象[23-19] 08-334,,14,2026横浜キャンパス前期.pdf,教育実習事前事後指導(2)井上健
joho_system,情シ,横浜,木,1,前期前,3,A,ビジュアライゼーション 宮地 英生,yaa724101,,22H,対象[24-17],"対開講(木1,木2)",14,2026横浜キャンパス前期.pdf,ビジュアライゼーション宮地英生
joho_system,情シ,横浜,木,2,前期,1,M1,Communication Skills(1),yaz074201,中條 純子,32D,対象[26-26],,14,2026横浜キャンパス前期.pdf,CommunicationSkills(1)
joho_system,情シ,横浜,木,2,前期,1,M2,Communication Skills(1),yaz074202,伊藤 衣里,32I,対象[26-26],,14,2026横浜キャンパス前期.pdf,CommunicationSkills(1)
joho_system,情シ,横浜,木,2,前期,1,M3,Communication Skills(1),yaz074203,稲垣 亜希子,22E,対象[26-26],,14,2026横浜キャンパス前期.pdf,CommunicationSkills(1)
joho_system,情シ,横浜,木,2,前期前,3,M6,ビジュアライゼーション 宮地 英生,yaa724101,,22H,対象[24-17],"対開講(木1,木2)",14,2026横浜キャンパス前期.pdf,ビジュアライゼーション宮地英生
joho_system,情シ,横浜,木,3,前期,4,M6,再・Grammar(1),yaz054301,吉田 季実子,32F,対象[19-17]/18-17:英語文法ト レーニング,,14,2026横浜キャンパス前期.pdf,Grammar(1)
joho_system,情シ,横浜,木,3,前期,4,M6,再・日本経済論,yaz054306,鍛治 篤,32K,対象[19-17],,15,2026横浜キャンパス前期.pdf,日本経済論
joho_system,情シ,横浜,木,3,前期前,1,M6,プログラミング基礎演習A 大谷 紀子,yaa721301,,21A,対象[26-17],"対開講(月3,木3)",15,2026横浜キャンパス前期.pdf,プログラミング基礎演習A大谷紀子
joho_system,情シ,横浜,木,3,前期前,2,M6,Grammar(1a),yaa054301,吉田 季実子,32F,対象[25-20],,15,2026横浜キャンパス前期.pdf,Grammar(1a)
joho_system,情シ,横浜,木,3,前期後,2,M6,Grammar(1b),yab054301,吉田 季実子,32F,対象[25-20],,15,2026横浜キャンパス前期.pdf,Grammar(1b)
joho_system,情シ,横浜,木,4,前期後,1,M6,特別講義(技術士補コー ス),yab051403,安部 毅 佐藤 貢一 寺島 和秀 永尾 浩一,32B,対象[26-17],"対開講(月4,木4)",15,2026横浜キャンパス前期.pdf,特別講義(技術士補コース)
joho_system,情シ,横浜,木,5,前期,1,M6,教育原論,saz004512,井上 健,13J,対象[26-17] 08-211,,15,2026横浜キャンパス前期.pdf,教育原論
