id,title,credits,raw_required,category,group,courseType,sourceKind,sourceFile,sourceLine,sourceQuality,aliases,notes
HS-519,未来を拓くイノベーション講義,2,,専門分野,人間科学科科目,elective,curriculum,9ac54018ba04a3dadd1774fcaec7facc.pdf,未来を拓くイノベーション         講義           2    －      －    2   (2)                                 HS-519   60    20   10   0    10,pdf_curriculum_table,,source_key=human
HS-513,特別講義(1)講義,2,,専門分野,人間科学科科目,elective,curriculum,9ac54018ba04a3dadd1774fcaec7facc.pdf,特別講義(1)            講義           2    －      －                                          HS-513   20    20   20   20   20,pdf_curriculum_table,,source_key=human
HS-514,特別講義(2)講義,2,,専門分野,人間科学科科目,elective,curriculum,9ac54018ba04a3dadd1774fcaec7facc.pdf,特別講義(2)            講義           2    －      －                                          HS-514   20    20   20   20   20,pdf_curriculum_table,,source_key=human
HS-515,特別講義(3)講義,1,,専門分野,人間科学科科目,elective,curriculum,9ac54018ba04a3dadd1774fcaec7facc.pdf,特別講義(3)            講義           1    －      －                                          HS-515   20    20   20   20   20,pdf_curriculum_table,,source_key=human
HS-312,特別研究(1)演習,2,○,専門分野,人間科学科科目,required,curriculum,9ac54018ba04a3dadd1774fcaec7facc.pdf,特別研究(1)            演習   ○   ○   2    －      －                   2    (2)               HS-312   20    20   30   20   10,pdf_curriculum_table,,source_key=human
HS-313,特別研究(2)演習,2,○,専門分野,人間科学科科目,required,curriculum,9ac54018ba04a3dadd1774fcaec7facc.pdf,特別研究(2)            演習   ○   ○   2    －      －                         2    (2)         HS-313   20    20   30   20   10,pdf_curriculum_table,,source_key=human
HS-411,卒業研究(1)演習,3,○,専門分野,人間科学科科目,required,curriculum,9ac54018ba04a3dadd1774fcaec7facc.pdf,卒業研究(1)            演習   ○   ○   3    －      －                              6     (6)   HS-411   15    15   15   15   40,pdf_curriculum_table,,source_key=human
HS-412,卒業研究(2)演習,3,○,専門分野,人間科学科科目,required,curriculum,9ac54018ba04a3dadd1774fcaec7facc.pdf,卒業研究(2)            演習   ○   ○   3    －      －                              (6)   6     HS-412   15    15   15   15   40,pdf_curriculum_table,,source_key=human
SCH-SAZ561101,食農文化と子育て(1),0,○,時間割由来科目,2026前期/2年,required,schedule-derived,2026世田谷キャンパス前期.pdf,月1 前期 saz561101 野村 明洋,schedule_only_credit_unknown,食農文化と子育て(1),理工学部の学科別教育課程表PDF未提供のため、2026年前期時間割から補助生成。単位数0は要確認。
SCH-SAZ561102,学習科学概論,0,時間割由来,時間割由来科目,2026前期/3年,elective,schedule-derived,2026世田谷キャンパス前期.pdf,月1 前期 saz561102 内海 太祐,schedule_only_credit_unknown,学習科学概論,理工学部の学科別教育課程表PDF未提供のため、2026年前期時間割から補助生成。単位数0は要確認。
SCH-SAZ561202,人間と健康,0,時間割由来,時間割由来科目,2026前期/1年,elective,schedule-derived,2026世田谷キャンパス前期.pdf,月2 前期 saz561202 田中 淳司,schedule_only_credit_unknown,人間と健康,理工学部の学科別教育課程表PDF未提供のため、2026年前期時間割から補助生成。単位数0は要確認。
SCH-SAZ564209,特別研究(1),0,時間割由来,時間割由来科目,2026前期/3年,elective,schedule-derived,2026世田谷キャンパス前期.pdf,月2 前期 saz564209 横山 草介,schedule_only_credit_unknown,特別研究(1),理工学部の学科別教育課程表PDF未提供のため、2026年前期時間割から補助生成。単位数0は要確認。
SCH-SAZ561302,保育原理,0,時間割由来,時間割由来科目,2026前期/1年,elective,schedule-derived,2026世田谷キャンパス前期.pdf,月3 前期 saz561302 宮川 哲弥,schedule_only_credit_unknown,保育原理,理工学部の学科別教育課程表PDF未提供のため、2026年前期時間割から補助生成。単位数0は要確認。
SCH-SAZ561305,保育内容の理解と方法 （身体表現）,0,時間割由来,時間割由来科目,2026前期/2年,elective,schedule-derived,2026世田谷キャンパス前期.pdf,月3 前期 saz561305 髙橋 うらら,schedule_only_credit_unknown,保育内容の理解と方法(身体表現),理工学部の学科別教育課程表PDF未提供のため、2026年前期時間割から補助生成。単位数0は要確認。
SCH-SAZ561303,保育内容の理解と方法 （音楽表現）,0,時間割由来,時間割由来科目,2026前期/2年,elective,schedule-derived,2026世田谷キャンパス前期.pdf,月3 前期 saz561303 岩田 遵子 ノ室,schedule_only_credit_unknown,保育内容の理解と方法(音楽表現),理工学部の学科別教育課程表PDF未提供のため、2026年前期時間割から補助生成。単位数0は要確認。
