departmentId,sourceDepartment,campus,day,period,term,gradeYear,className,title,teacher,lectureCode,room,target,remarks,requiredFlag,sourcePage,sourceFile,normalizedTitle,matchedCourseId,matchedCourseTitle,matchedCourseType,matchedCategory,matchedGroup,matchStatus,matchConfidence
ningen,人間,世田谷,金,1,前期,1,III-A,Communication,佐竹 幸信,saz115101,12G,対象[26-26],,,43,2026世田谷キャンパス前期.pdf,Communication,,,,,,unmatched,0
ningen,人間,世田谷,金,1,前期,1,III-B,Communication,グルンデル 教子,saz115102,12H,対象[26-26],,,43,2026世田谷キャンパス前期.pdf,Communication,,,,,,unmatched,0
ningen,人間,世田谷,金,1,前期,1,III-C,Communication Skills(1),ヴァーラ内田 エイ ドリアン ミッシェ,saz115103,12D,対象[26-26],,,43,2026世田谷キャンパス前期.pdf,CommunicationSkills(1),,,,,,unmatched,0
ningen,人間,世田谷,金,1,前期,1,III-D,Communication,倉持 和歌子,saz115104,12E,対象[26-26],,,43,2026世田谷キャンパス前期.pdf,Communication,,,,,,unmatched,0
ningen,人間,世田谷,金,1,前期,1,III-E,Communication,吹野 佐枝子,saz115105,11C,対象[26-26],,,43,2026世田谷キャンパス前期.pdf,Communication,,,,,,unmatched,0
ningen,人間,世田谷,金,1,前期,1,III-F,Communication,大塚 圭,saz115106,12B,対象[26-26],,,43,2026世田谷キャンパス前期.pdf,Communication,,,,,,unmatched,0
ningen,人間,世田谷,金,1,前期,1,III-G,Communication,吉田 季実子,saz115107,12F,対象[26-26],,,43,2026世田谷キャンパス前期.pdf,Communication,,,,,,unmatched,0
ningen,人間,世田谷,金,1,前期,1,III-H,Communication,松本 弘法,saz115108,11D,対象[26-26],,,43,2026世田谷キャンパス前期.pdf,Communication,,,,,,unmatched,0
ningen,人間,世田谷,金,1,前期,1,III-I,Communication,稲垣 亜希子,saz115109,11B,対象[26-26],,,43,2026世田谷キャンパス前期.pdf,Communication,,,,,,unmatched,0
ningen,人間,世田谷,金,1,前期,1,III-J,Communication,三宅 加恵,saz115110,1BL,対象[26-26],,,43,2026世田谷キャンパス前期.pdf,Communication,,,,,,unmatched,0
ningen,人間,世田谷,金,1,前期,2,A,保育内容の理解と方法 （音楽表現）,岩田 遵子 ノ室,saz565104,"音楽室,ピア",対象[25-18] ○,,○,43,2026世田谷キャンパス前期.pdf,保育内容の理解と方法(音楽表現),HS-243,保育内容の理解と方法（音楽表現）演習,required,専門分野,人間科学科科目,fuzzy,0.941
ningen,人間,世田谷,金,1,前期,2,B,保育内容の理解と方法 （身体表現）,髙橋 うらら,saz565102,第3アリーナ,対象[25-18] ○,,○,43,2026世田谷キャンパス前期.pdf,保育内容の理解と方法(身体表現),HS-244,保育内容の理解と方法（身体表現）演習,required,専門分野,人間科学科科目,fuzzy,0.941
ningen,人間,世田谷,金,1,前期,3,CD,保育実習指導(1)(施設),宮川 哲弥 大須賀 裕子,saz565101,1BK,対象[24-18],,,43,2026世田谷キャンパス前期.pdf,保育実習指導(1)(施設),HS-392,保育実習指導(1)(施設)演習,required,専門分野,人間科学科科目,fuzzy,0.929
ningen,人間,世田谷,金,1,前期前,3,AB,社会的養護(2),浦野 耕司,saa565103,12L,対象[24-18],,,43,2026世田谷キャンパス前期.pdf,社会的養護(2),HS-362,社会的養護(2)演習,required,専門分野,人間科学科科目,fuzzy,0.889
